Country,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Indicator Name
Latvia,CC.EST,0.2283071,0.2866477,0.245459,0.3284156,0.4153654,0.4681761,0.4311383,0.5358301,0.3286469,0.4849398,Control of Corruption: Estimate
Latvia,EN.CLC.CDDY.XD,,,,,,,,,,,Cooling Degree Days (projected change in number of degree Celsius)
Latvia,EN.CLC.MDAT.ZS,,,,,,,,,,,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)"
Latvia,IC.BUS.EASE.XQ,,,,,,,,,,19.0,Ease of doing business index (1=most business-friendly regulations)
Latvia,EG.ELC.COAL.ZS,0.0301795684321714,0.0328191663931736,0.0324306794227339,0.0161056530842326,0.0,0.0,,,,,Electricity production from coal sources (% of total)
Latvia,EG.IMP.CONS.ZS,56.1411465349166,51.2518465129566,47.0909471372822,50.6095156849963,45.1600877480991,,,,,,"Energy imports, net (% of energy use)"
Latvia,EG.EGY.PRIM.PP.KD,5.00247575445667,4.44840050006589,4.43684764754036,4.23252054913511,4.09333992255859,3.91412407131966,,,,,Energy intensity level of primary energy (MJ/$2011 PPP GDP)
Latvia,EG.USE.PCAP.KG.OE,2148.65355139675,2066.63756870509,2170.58583240878,2156.16200953272,2176.84330583785,,,,,,Energy use (kg of oil equivalent per capita)
Latvia,SP.DYN.TFRT.IN,1.36,1.33,1.44,1.52,1.65,1.7,1.74,1.69,1.6,1.61,"Fertility rate, total (births per woman)"
Latvia,AG.PRD.FOOD.XD,73.28,73.51,87.12,84.64,88.75,107.21,104.03,106.11,90.48,,Food production index (2014-2016 = 100)
Latvia,AG.LND.FRST.ZS,54.1793059125964,54.276270096463,54.35587005468,54.4092619392185,54.5152236884454,54.5861902462578,54.6572762395364,54.7283851231686,54.8083427282976,54.8706716057336,Forest area (% of land area)
Latvia,EG.USE.COMM.FO.ZS,65.8499964166208,62.8938992715436,58.0418935861062,58.9242124779904,56.7174275733725,,,,,,Fossil fuel energy consumption (% of total)
Latvia,NY.GDP.MKTP.KD.ZG,-4.4068236355224,6.46884995004382,4.25172304811186,2.31017607605585,1.07363408715679,4.00687403269866,2.37292412754951,3.2507202900895,4.02431104454983,2.02711321974512,GDP growth (annual %)
Latvia,EN.CLC.GHGR.MT.CE,,,,,,,,,,,GHG net emissions/removals by LUCF (Mt of CO2 equivalent)
Latvia,SI.POV.GINI,35.0,35.8,35.2,35.5,35.1,34.2,34.3,35.6,35.1,,Gini index (World Bank estimate)
Latvia,GE.EST,0.70881,0.6981383,0.8384485,0.8890268,0.9585503,1.089444,1.005264,0.9037945,1.043452,1.105028,Government Effectiveness: Estimate
Latvia,SE.XPD.TOTL.GB.ZS,11.8090295791626,12.7153100967407,17.7365493774414,18.7440204620361,13.9723701477051,14.1274099349976,12.89328956604,11.9676303863525,,,"Government expenditure on education, total (% of government expenditure)"
Latvia,EN.CLC.HEAT.XD,,,,,,,,,,,Heat Index 35 (projected change in days)
Latvia,SH.MED.BEDS.ZS,5.68,5.88,5.89,5.8,5.66,5.69,5.72,5.57,5.49,,"Hospital beds (per 1,000 people)"
Latvia,SI.DST.FRST.20,6.2,6.4,6.5,6.5,6.6,7.1,6.9,6.7,7.0,,Income share held by lowest 20%
Latvia,IT.NET.USER.ZS,68.42,69.74995456,73.11994377,75.2344,75.83,79.20058292,79.84209778,80.114077,83.57717486,86.13545644,Individuals using the Internet (% of population)
Latvia,SL.TLF.ACTI.ZS,73.19,73.13,74.67,74.18,74.51,75.71,76.45,77.27,78.11,77.74,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)"
Latvia,SP.DYN.LE00.IN,73.4829268292683,73.5756097560976,73.7780487804878,73.9829268292683,74.1243902439024,74.4804878048781,74.580487804878,74.6292682926829,74.7829268292683,75.2390243902439,"Life expectancy at birth, total (years)"
Latvia,SE.ADT.LITR.ZS,,99.8958969116211,,,,,,,99.8893127441406,,"Literacy rate, adult total (% of people ages 15 and above)"
Latvia,EN.MAM.THRD.NO,,,,,,,,,1.0,,"Mammal species, threatened"
Latvia,EN.CLC.PRCP.XD,,,,,,,,,,,"Maximum 5-day Rainfall, 25-year Return Level (projected change in mm)"
Latvia,EN.CLC.SPEI.XD,,,,,,,,,,,"Mean Drought Index (projected change, unitless)"
Latvia,EN.ATM.METH.PC,0.943956177549576,0.932170515349498,0.968383031373152,0.988747654208612,1.02819666342659,1.00125055182559,1.01554601928925,1.00913992445867,1.00665534092926,,Methane emissions (metric tons of CO2 equivalent per capita)
Latvia,SH.DYN.MORT,7.8,7.3,6.6,6.0,5.5,5.0,4.5,4.2,3.9,3.6,"Mortality rate, under-5 (per 1,000 live births)"
Latvia,SM.POP.NETM,,,-83325.0,,,,,-74186.0,,,Net migration
Latvia,EN.ATM.NOXE.PC,0.815234880610997,0.844779529535483,0.884816982980545,0.909250355377769,0.937915980784258,0.991136909887956,0.990029787648817,0.988545232122777,0.965143780478566,,Nitrous oxide emissions (metric tons of CO2 equivalent per capita)
Latvia,IP.PAT.RESD,178.0,173.0,193.0,225.0,103.0,136.0,95.0,90.0,86.0,82.0,"Patent applications, residents"
Latvia,SH.H2O.SMDW.ZS,93.74913833,94.00101379,94.25306936,94.50529438,94.75759215,95.01016388,95.26416157,95.51932862,95.77542511,96.03219766,People using safely managed drinking water services (% of population)
Latvia,SH.STA.SMSS.ZS,61.80530966,63.78957804,65.7907638,67.80872487,69.84332806,72.04224815,74.26633217,76.5155682,78.78852105,81.08653606,People using safely managed sanitation services (% of population)
Latvia,EN.ATM.PM25.MC.M3,17.1150645142459,16.5726762974112,15.5985597314542,14.8843081927737,14.8790851015574,13.9682016010363,13.4474719656857,13.4264575158321,,,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)"
Latvia,PV.EST,0.527854,0.3200021,0.4536267,0.5936353,0.4872684,0.4437472,0.4790692,0.4620957,0.4151432,0.4488481,Political Stability and Absence of Violence/Terrorism: Estimate
Latvia,SP.POP.65UP.TO.ZS,18.1786346532406,18.4855345551464,18.7641371550534,19.0245076057834,19.2751008178728,19.5186001319535,19.6798708988556,19.833304033577,20.0436203206809,20.3365110033182,Population ages 65 and above (% of total population)
Latvia,EN.POP.DNST,33.7010764781491,33.1142926045016,32.7166130588614,32.362871844348,32.0853234631477,31.8288588443586,31.5443818415969,31.2710996618902,31.0383958769528,30.8233531969721,Population density (people per sq. km of land area)
Latvia,SI.POV.NAHC,,,,,,21.8,22.1,23.3,22.9,,Poverty headcount ratio at national poverty lines (% of population)
Latvia,SH.STA.OWAD.ZS,55.8,56.1,56.5,56.8,57.2,57.5,57.8,,,,Prevalence of overweight (% of adults)
Latvia,SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,Prevalence of undernourishment (% of population)
Latvia,SG.GEN.PARL.ZS,20.0,23.0,23.0,23.0,18.0,18.0,18.0,16.0,31.0,30.0,Proportion of seats held by women in national parliaments (%)
Latvia,SL.TLF.CACT.FM.ZS,82.4908088235294,80.820872749466,81.1881188118812,81.2509442513975,80.0060087126333,80.0533491404861,81.7898486197685,81.1831893395812,81.4034577945663,81.6717903674425,Ratio of female to male labor force participation rate (%) (modeled ILO estimate)
Latvia,RQ.EST,0.9836758,0.9598081,1.016595,1.043866,1.171654,1.0888,1.080243,1.154456,1.142925,1.192686,Regulatory Quality: Estimate
Latvia,EG.ELC.RNEW.ZS,54.8513656254716,50.4922874958976,66.6288308740068,56.9173779996779,54.5419179148026,50.1716970901862,,,,,Renewable electricity output (% of total electricity output)
Latvia,EG.FEC.RNEW.ZS,33.0705986022949,35.5353012084961,40.3662986755371,39.5992012023926,40.2352981567383,38.1002006530762,38.4826011657715,42.598201751709,41.2528991699219,,Renewable energy consumption (% of total final energy consumption)
Latvia,GB.XPD.RSDV.GD.ZS,0.61078,0.69662,0.66424,0.6122,0.6893,0.62623,0.44094,0.51012,0.63068,,Research and development expenditure (% of GDP)
Latvia,RL.EST,0.7878038,0.7470232,0.7854767,0.7678499,0.8723829,0.7945901,0.9589826,0.9313785,0.9563159,1.013924,Rule of Law: Estimate
Latvia,SE.PRM.ENRR,102.958602905273,102.285652160645,101.048713684082,100.386268615723,99.8528213500977,99.3933181762695,99.1985473632813,99.3678436279297,99.614387512207,,"School enrollment, primary (% gross)"
Latvia,SE.ENR.PRSC.FM.ZS,0.984120011329651,0.977479994297028,0.981029987335205,0.980449974536896,0.985889971256256,0.990239977836609,0.993120014667511,0.996100008487701,0.997439980506897,,"School enrollment, primary and secondary (gross), gender parity index (GPI)"
Latvia,IP.JRN.ARTC.SC,817.22,1318.3,1200.72,1239.28,1171.05,1474.02,1390.79,1602.91,1417.73,,Scientific and technical journal articles
Latvia,IC.LGL.CRED.XQ,,,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,Strength of legal rights index (0=weak to 12=strong)
Latvia,ER.PTD.TOTL.ZS,,,,,,,17.5098922163384,17.5110476673142,17.5110476673142,,Terrestrial and marine protected areas (% of total territorial area)
Latvia,SL.UEM.TOTL.ZS,19.48,16.21,15.05,11.87,10.85,9.87,9.64,8.72,7.41,6.31,"Unemployment, total (% of total labor force) (modeled ILO estimate)"
Latvia,SP.UWT.TFRT,,,,,,,,,,,Unmet need for contraception (% of married women ages 15-49)
Latvia,VA.EST,0.7942439,0.7367753,0.7755156,0.7704234,0.8494349,0.8465344,0.8425509,0.79657,0.8134512,0.8849515,Voice and Accountability: Estimate
Lithuania,EG.CFT.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,Access to clean fuels and technologies for cooking (% of population)
Lithuania,EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Access to electricity (% of population)
Lithuania,NY.ADJ.DRES.GN.ZS,0.0726505794463746,0.0954895092769115,0.0813762762829562,0.0540003555587794,0.0432114600711123,0.0194084598986537,0.0119220507556249,0.0136312640705481,0.0150442726878027,0.0384551293531695,Adjusted savings: natural resources depletion (% of GNI)
Lithuania,NY.ADJ.DFOR.GN.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adjusted savings: net forest depletion (% of GNI)
Lithuania,AG.LND.AGRI.ZS,44.2329477463103,44.7697609854166,45.3489485273,46.1332269644994,47.1252992817239,47.9792498004789,47.1552632419144,46.8590859022046,47.0541274149768,,Agricultural land (% of land area)
Lithuania,NV.AGR.TOTL.ZS,3.02379271503829,3.49019426022174,3.97945678983967,3.54492086525905,3.42319060134286,3.42067512033113,3.10876135276592,3.50751154955695,2.88113255812916,3.22323174459562,"Agriculture, forestry, and fishing, value added (% of GDP)"
Lithuania,ER.H2O.FWTL.ZS,,,3.47218628719276,,,,,1.67529107373868,,,"Annual freshwater withdrawals, total (% of internal resources)"
Lithuania,SI.SPR.PCAP.ZG,,,,,,,,,8.02,,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)"
Lithuania,SH.DTH.COMM.ZS,2.47671746231942,,,,,3.39904358176875,,,,3.41432799404597,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)"
Lithuania,SL.TLF.0714.ZS,,,,,,,,,,,"Children in employment, total (% of children ages 7-14)"
Lithuania,EN.ATM.CO2E.PC,4.06808291915299,3.91002323227486,3.99294056141481,3.83069349076255,3.70349277563143,3.81078931877408,3.90484587887098,3.96690287770166,4.13700592851868,,CO2 emissions (metric tons per capita)
Lithuania,CC.EST,0.3767319,0.3271061,0.3939939,0.4260329,0.558858,0.6176547,0.7138361,0.5537353,0.4979783,0.675986,Control of Corruption: Estimate
Lithuania,EN.CLC.CDDY.XD,,,,,,,,,,,Cooling Degree Days (projected change in number of degree Celsius)
Lithuania,EN.CLC.MDAT.ZS,,,,,,,,,,,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)"
Lithuania,IC.BUS.EASE.XQ,,,,,,,,,,11.0,Ease of doing business index (1=most business-friendly regulations)
Lithuania,EG.ELC.COAL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Electricity production from coal sources (% of total)
Lithuania,EG.IMP.CONS.ZS,78.4405031813799,78.9987473425003,78.9151079979308,76.4981837740342,75.0447083702897,,,,,,"Energy imports, net (% of energy use)"
Lithuania,EG.EGY.PRIM.PP.KD,4.58479330033968,4.48083451730775,4.35757506136687,3.97644524579528,3.80743643345847,3.85930726853182,,,,,Energy intensity level of primary energy (MJ/$2011 PPP GDP)
Lithuania,EG.USE.PCAP.KG.OE,2275.76016649436,2412.48070169066,2468.99881617512,2356.64500222978,2387.27519440779,,,,,,Energy use (kg of oil equivalent per capita)
Lithuania,SP.DYN.TFRT.IN,1.5,1.55,1.6,1.59,1.63,1.7,1.69,1.63,1.63,1.61,"Fertility rate, total (births per woman)"
Lithuania,AG.PRD.FOOD.XD,72.61,79.3,91.86,87.76,95.06,105.97,98.98,100.73,88.17,,Food production index (2014-2016 = 100)
Lithuania,AG.LND.FRST.ZS,34.6230554447547,34.6778568465392,34.7321058174043,34.7857997606701,34.853950518755,34.9082202713488,34.9605695859008,35.0569116074137,35.0950023950184,35.1269359731758,Forest area (% of land area)
Lithuania,EG.USE.COMM.FO.ZS,74.2975094170234,73.8759517274449,72.8931944548374,70.0223364446159,67.9937494705635,,,,,,Fossil fuel energy consumption (% of total)
Lithuania,NY.GDP.MKTP.KD.ZG,1.65124065328366,6.03900816040344,3.8438647490634,3.55007284270485,3.53700987901611,2.02458395469182,2.51882827307178,4.28259695120761,3.9368459012309,4.33886103349596,GDP growth (annual %)
Lithuania,EN.CLC.GHGR.MT.CE,,,,,,,,,,,GHG net emissions/removals by LUCF (Mt of CO2 equivalent)
Lithuania,SI.POV.GINI,33.6,32.5,35.1,35.3,37.7,37.4,38.4,37.3,35.7,,Gini index (World Bank estimate)
Lithuania,GE.EST,0.7432536,0.7037992,0.833409,0.8317371,0.9826534,1.184934,1.070065,0.965337,1.072398,1.043381,Government Effectiveness: Estimate
Lithuania,SE.XPD.TOTL.GB.ZS,12.8588199615479,12.336350440979,13.5359697341919,13.2880201339722,13.1901397705078,12.2882604598999,12.025239944458,11.8243398666382,,,"Government expenditure on education, total (% of government expenditure)"
Lithuania,EN.CLC.HEAT.XD,,,,,,,,,,,Heat Index 35 (projected change in days)
Lithuania,SH.MED.BEDS.ZS,7.16,7.43,7.45,7.31,7.26,6.97,6.69,6.56,6.43,,"Hospital beds (per 1,000 people)"
Lithuania,SI.DST.FRST.20,6.5,7.1,6.5,6.7,6.0,6.1,6.0,6.3,6.6,,Income share held by lowest 20%
Lithuania,IT.NET.USER.ZS,62.12,63.6399774,67.22998933,68.4529,72.13,71.37805901,74.37664556,77.61525651,79.72258277,81.58186838,Individuals using the Internet (% of population)
Lithuania,SL.TLF.ACTI.ZS,70.33,71.51,71.99,72.55,73.75,74.09,75.55,76.1,77.55,78.24,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)"
Lithuania,SP.DYN.LE00.IN,73.2682926829268,73.5634146341464,73.8634146341464,73.9146341463415,74.5170731707317,74.3219512195122,74.6707317073171,75.4804878048781,75.6804878048781,76.1341463414634,"Life expectancy at birth, total (years)"
Lithuania,SE.ADT.LITR.ZS,,99.8155975341797,,,,,,,,,"Literacy rate, adult total (% of people ages 15 and above)"
Lithuania,EN.MAM.THRD.NO,,,,,,,,,2.0,,"Mammal species, threatened"
Lithuania,EN.CLC.PRCP.XD,,,,,,,,,,,"Maximum 5-day Rainfall, 25-year Return Level (projected change in mm)"
Lithuania,EN.CLC.SPEI.XD,,,,,,,,,,,"Mean Drought Index (projected change, unitless)"
Lithuania,EN.ATM.METH.PC,1.24302533640786,1.21527749111246,1.22499266175844,1.19688040223296,1.17652394805971,1.17731702531232,1.15750788552247,1.14198719206563,1.12438038609438,,Methane emissions (metric tons of CO2 equivalent per capita)
Lithuania,SH.DYN.MORT,6.1,5.6,5.2,5.0,5.0,4.9,4.7,4.4,4.0,3.7,"Mortality rate, under-5 (per 1,000 live births)"
Lithuania,SM.POP.NETM,,,-146217.0,,,,,-163902.0,,,Net migration
Lithuania,EN.ATM.NOXE.PC,1.22688215022074,1.36718717750151,1.3254018963288,1.25773872777023,1.28906102135238,1.30124513323993,1.26907491063307,1.2940164467369,1.26001992473433,,Nitrous oxide emissions (metric tons of CO2 equivalent per capita)
Lithuania,IP.PAT.RESD,108.0,93.0,109.0,117.0,123.0,101.0,95.0,81.0,81.0,90.0,"Patent applications, residents"
Lithuania,SH.H2O.SMDW.ZS,82.73163159,84.87378303,87.04740397,89.23650381,91.44107522,93.5434539,93.99288191,94.44231092,94.87325365,94.89748941,People using safely managed drinking water services (% of population)
Lithuania,SH.STA.SMSS.ZS,84.23002089,85.51934704,86.84890821,88.19050536,89.5537888,90.92168865,92.29599606,93.35363524,93.89547291,93.91542258,People using safely managed sanitation services (% of population)
Lithuania,EN.ATM.PM25.MC.M3,14.9710649600468,14.5096827826087,13.7845246764453,12.9811920279357,12.8451942490357,12.4550351176554,11.8216155823441,11.8532823587456,,,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)"
Lithuania,PV.EST,0.7152606,0.6712003,0.7862099,0.9645323,0.7421364,0.759794,0.82828,0.7756186,0.7483402,0.842194,Political Stability and Absence of Violence/Terrorism: Estimate
Lithuania,SP.POP.65UP.TO.ZS,17.2713117545976,17.5653004164555,17.8460388742829,18.1221322900403,18.4012637401283,18.6855532968607,18.9684439517892,19.3009523394487,19.7050331564608,20.1584127130225,Population ages 65 and above (% of total population)
Lithuania,EN.POP.DNST,49.418141204627,48.3153301209433,47.6716501260491,47.1908895093738,46.805538707103,46.3672785315243,45.7876664218895,45.1525837710126,44.731646175954,44.613396136037,Population density (people per sq. km of land area)
Lithuania,SI.POV.NAHC,,,,,,21.9,22.9,22.9,20.6,,Poverty headcount ratio at national poverty lines (% of population)
Lithuania,SH.STA.OWAD.ZS,57.6,57.9,58.2,58.6,58.9,59.2,59.6,,,,Prevalence of overweight (% of adults)
Lithuania,SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,Prevalence of undernourishment (% of population)
Lithuania,SG.GEN.PARL.ZS,19.1489361702128,19.1489361702128,24.4604316546763,24.113475177305,24.113475177305,23.4042553191489,21.2765957446809,21.2765957446809,21.2765957446809,21.2765957446809,Proportion of seats held by women in national parliaments (%)
Lithuania,SL.TLF.CACT.FM.ZS,84.2957972409368,83.4800377239862,84.2311920841841,82.7018633540373,82.919349892671,83.9359901523311,84.1779788838612,84.0275696733593,83.6478914774403,84.5915201654602,Ratio of female to male labor force participation rate (%) (modeled ILO estimate)
Lithuania,RQ.EST,0.962145,0.9313331,1.123943,1.154193,1.193723,1.277035,1.136219,1.15609,1.102504,1.157364,Regulatory Quality: Estimate
Lithuania,EG.ELC.RNEW.ZS,18.241890268322,26.189354686764,26.1205564142195,36.2126245847176,40.7497303128371,39.4081728511038,,,,,Renewable electricity output (% of total electricity output)
Lithuania,EG.FEC.RNEW.ZS,21.4589996337891,22.7392997741699,23.9237003326416,26.3433990478516,27.7318992614746,28.9622993469238,31.4717998504639,33.7784996032715,33.4990997314453,,Renewable energy consumption (% of total final energy consumption)
Lithuania,GB.XPD.RSDV.GD.ZS,0.78348,0.9039,0.89469,0.95088,1.03048,1.04095,0.84329,0.89808,0.94496,,Research and development expenditure (% of GDP)
Lithuania,RL.EST,0.7823634,0.7749577,0.8504152,0.8360037,0.9391773,1.008047,1.029358,0.9926504,0.9566904,1.022871,Rule of Law: Estimate
Lithuania,SE.PRM.ENRR,100.421501159668,101.251838684082,101.85440826416,101.754577636719,101.575569152832,102.089256286621,102.891799926758,103.87474822998,104.265342712402,,"School enrollment, primary (% gross)"
Lithuania,SE.ENR.PRSC.FM.ZS,0.984200000762939,0.977479994297028,0.971800029277802,0.966830015182495,0.969309985637665,0.970130026340485,0.968819975852966,0.971390008926392,0.975830018520355,,"School enrollment, primary and secondary (gross), gender parity index (GPI)"
Lithuania,IP.JRN.ARTC.SC,2359.5,2446.03,2285.45,2265.95,2492.17,2464.44,2306.22,2404.65,2267.3,,Scientific and technical journal articles
Lithuania,IC.LGL.CRED.XQ,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Strength of legal rights index (0=weak to 12=strong)
Lithuania,ER.PTD.TOTL.ZS,,,,,,,17.33919590185,17.7642086947157,17.7642086947157,,Terrestrial and marine protected areas (% of total territorial area)
Lithuania,SL.UEM.TOTL.ZS,17.81,15.39,13.37,11.77,10.7,9.12,7.86,7.07,6.15,6.26,"Unemployment, total (% of total labor force) (modeled ILO estimate)"
Lithuania,SP.UWT.TFRT,,,,,,,,,,,Unmet need for contraception (% of married women ages 15-49)
Lithuania,VA.EST,0.9156346,0.8605259,0.9295096,0.9400197,0.9615911,0.97391,1.000032,0.9855032,0.9234785,1.024853,Voice and Accountability: Estimate
Luxembourg,EG.CFT.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,Access to clean fuels and technologies for cooking (% of population)
Luxembourg,EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Access to electricity (% of population)
Luxembourg,NY.ADJ.DRES.GN.ZS,0.0257516618192115,0.058220360665136,0.0451658352006098,0.023743466319212,0.0165950969857079,0.0,0.0,0.0,0.0,0.0,Adjusted savings: natural resources depletion (% of GNI)
Luxembourg,NY.ADJ.DFOR.GN.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adjusted savings: net forest depletion (% of GNI)
Luxembourg,AG.LND.AGRI.ZS,53.9259259259259,54.0205761316872,54.082304526749,53.8600823045267,53.9053497942387,54.0205761316872,53.7658436213992,53.9744855967078,54.1395061728395,,Agricultural land (% of land area)
Luxembourg,NV.AGR.TOTL.ZS,0.247223517298553,0.252350036648048,0.359339088293131,0.276884340410963,0.291163950526675,0.225689381407468,0.214049430923553,0.244584933160473,0.227202327434252,0.226573207875215,"Agriculture, forestry, and fishing, value added (% of GDP)"
Luxembourg,ER.H2O.FWTL.ZS,,,4.46,,,,,4.56,,,"Annual freshwater withdrawals, total (% of internal resources)"
Luxembourg,SI.SPR.PCAP.ZG,,,,,,,,,1.56,,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)"
Luxembourg,SH.DTH.COMM.ZS,6.15336562923753,,,,,4.88555203990516,,,,5.3566112640065,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)"
Luxembourg,SL.TLF.0714.ZS,,,,,,,,,,,"Children in employment, total (% of children ages 7-14)"
Luxembourg,EN.ATM.CO2E.PC,21.8166181085821,21.0862607481089,20.1338742546323,18.6800647820966,17.3461629029388,16.0286795738794,15.2230015085548,15.0921628075447,15.3302080763221,,CO2 emissions (metric tons per capita)
Luxembourg,CC.EST,2.046461,2.159844,2.122712,2.123356,2.073182,2.096687,2.096854,1.98552,2.088052,2.112196,Control of Corruption: Estimate
Luxembourg,EN.CLC.CDDY.XD,,,,,,,,,,,Cooling Degree Days (projected change in number of degree Celsius)
Luxembourg,EN.CLC.MDAT.ZS,,,,,,,,,,,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)"
Luxembourg,IC.BUS.EASE.XQ,,,,,,,,,,72.0,Ease of doing business index (1=most business-friendly regulations)
Luxembourg,EG.ELC.COAL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Electricity production from coal sources (% of total)
Luxembourg,EG.IMP.CONS.ZS,97.1974971191104,97.294404974314,96.9960239664435,96.6269935154432,96.0021367767681,96.3107486920905,,,,,"Energy imports, net (% of energy use)"
Luxembourg,EG.EGY.PRIM.PP.KD,3.84112138310081,3.70367004895373,3.66737868128083,3.40580099888044,3.066832918725,2.87275790450914,,,,,Energy intensity level of primary energy (MJ/$2011 PPP GDP)
Luxembourg,EG.USE.PCAP.KG.OE,8329.47827510637,8056.404300594,7722.19020390021,7312.15400471142,6861.10666721791,6548.40555894973,,,,,Energy use (kg of oil equivalent per capita)
Luxembourg,SP.DYN.TFRT.IN,1.63,1.52,1.57,1.55,1.5,1.47,1.41,1.39,1.38,1.34,"Fertility rate, total (births per woman)"
Luxembourg,AG.PRD.FOOD.XD,91.04,91.16,89.21,91.91,96.69,102.08,101.23,104.66,111.14,,Food production index (2014-2016 = 100)
Luxembourg,AG.LND.FRST.ZS,36.5020576131687,36.5020576131687,36.5020576131687,36.5020576131687,36.5020576131687,36.5020576131687,36.5020576131687,36.5020576131687,36.5020576131687,36.5020576131687,Forest area (% of land area)
Luxembourg,EG.USE.COMM.FO.ZS,87.9574315110828,87.0086371857559,87.215620431476,84.5060018141859,83.331752670447,80.562295207665,,,,,Fossil fuel energy consumption (% of total)
Luxembourg,NY.GDP.MKTP.KD.ZG,4.86496897912487,2.53923576779506,-0.352520089272659,3.65437134208327,4.29678630500703,4.30643149305372,4.57460105103911,1.80118095539584,3.11083626560442,2.29697881609749,GDP growth (annual %)
Luxembourg,EN.CLC.GHGR.MT.CE,,,,,,,,,,,GHG net emissions/removals by LUCF (Mt of CO2 equivalent)
Luxembourg,SI.POV.GINI,30.5,32.1,34.3,32.0,31.2,32.9,31.7,34.5,35.4,,Gini index (World Bank estimate)
Luxembourg,GE.EST,1.721774,1.748484,1.672072,1.629902,1.654433,1.724078,1.692346,1.683147,1.778221,1.733646,Government Effectiveness: Estimate
Luxembourg,SE.XPD.TOTL.GB.ZS,,,9.28170967102051,,9.55049991607666,9.43721008300781,,8.53404998779297,,,"Government expenditure on education, total (% of government expenditure)"
Luxembourg,EN.CLC.HEAT.XD,,,,,,,,,,,Heat Index 35 (projected change in days)
Luxembourg,SH.MED.BEDS.ZS,5.37,5.28,5.15,5.17,5.05,4.93,4.81,4.66,4.51,4.26,"Hospital beds (per 1,000 people)"
Luxembourg,SI.DST.FRST.20,8.2,7.8,7.3,7.6,7.9,7.5,7.6,6.8,6.6,,Income share held by lowest 20%
Luxembourg,IT.NET.USER.ZS,90.62,90.02985856,91.94992374,93.7765,94.67,96.37671417,98.13669867,97.36296032,97.06129871,97.12063569,Individuals using the Internet (% of population)
Luxembourg,SL.TLF.ACTI.ZS,67.96,67.69,69.05,69.27,70.08,70.66,69.61,70.0,70.77,71.66,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)"
Luxembourg,SP.DYN.LE00.IN,80.6317073170732,80.9878048780488,81.3926829268293,81.8,82.2292682926829,82.2926829268293,82.6853658536585,82.0951219512195,82.2951219512195,82.4463414634146,"Life expectancy at birth, total (years)"
Luxembourg,SE.ADT.LITR.ZS,,,,,,,,,,,"Literacy rate, adult total (% of people ages 15 and above)"
Luxembourg,EN.MAM.THRD.NO,,,,,,,,,0.0,,"Mammal species, threatened"
Luxembourg,EN.CLC.PRCP.XD,,,,,,,,,,,"Maximum 5-day Rainfall, 25-year Return Level (projected change in mm)"
Luxembourg,EN.CLC.SPEI.XD,,,,,,,,,,,"Mean Drought Index (projected change, unitless)"
Luxembourg,EN.ATM.METH.PC,1.10463889157378,1.04177317511242,0.998218274551461,0.993816254416961,0.988641408975785,0.965583106860205,0.944994450305319,0.922298838238845,0.888230940044411,,Methane emissions (metric tons of CO2 equivalent per capita)
Luxembourg,SH.DYN.MORT,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.8,2.8,2.8,"Mortality rate, under-5 (per 1,000 live births)"
Luxembourg,SM.POP.NETM,,,48704.0,,,,,48704.0,,,Net migration
Luxembourg,EN.ATM.NOXE.PC,0.591770834771665,0.598054970897874,0.565029212010261,0.552120141342756,0.539258950350428,0.526681694651021,0.515451518348356,0.519841163370986,0.493461633358006,,Nitrous oxide emissions (metric tons of CO2 equivalent per capita)
